Voltage_measured,Current_measured,Temperature_measured,SoC,cycle_number,battery_id,SoH
3.35147770026526,-0.995409544154826,8.70780914623558,22.7317946871423,2,B0047,76.1290215724522
3.28575496440583,-0.996023634344636,8.84438897984409,17.6497527168475,2,B0047,76.1290215724522
3.2148708019344,-0.99536583860602,9.58942112448123,12.5770974454142,2,B0047,76.1290215724522
3.10503112759046,-0.995777214865051,10.4236639134429,7.5055237172653,2,B0047,76.1290215724522
2.89109340049341,-0.996032241139646,10.814103678811,2.4277543367126,2,B0047,76.1290215724522
3.95494118467018,-0.900802917385793,5.55028505162739,97.7960346584573,3,B0047,75.3147949415961
3.83058759153635,-0.996015773662757,5.8878985857216,92.8466702543067,3,B0047,75.3147949415961
3.77347131694379,-0.995623537342663,6.9611452472524,87.8842834439026,3,B0047,75.3147949415961
3.72076278088845,-0.995588507147905,7.64021782896573,82.802807441701,3,B0047,75.3147949415961
3.67995805252133,-0.995414686204536,7.95389588971932,77.7226041711274,3,B0047,75.3147949415961
3.63954718988094,-0.995560476077591,6.81704443011476,72.7672535787338,3,B0047,75.3147949415961
3.59387306445334,-0.995606975539823,6.60713301533689,67.8144665644533,3,B0047,75.3147949415961
3.56496462678511,-0.995366092221441,7.21886465145545,62.7379618251341,3,B0047,75.3147949415961
3.5426046058929,-0.995297396462492,7.7746303560471,57.781713650657,3,B0047,75.3147949415961
3.52240965497179,-0.995082028722196,8.24621594310221,52.831711985942,3,B0047,75.3147949415961
3.49393000878093,-0.995416835543877,7.13456273944145,47.754647400691,3,B0047,75.3147949415961
3.45776581159975,-0.995356350379945,7.23038463683019,42.7987621710897,3,B0047,75.3147949415961
3.43574315433671,-0.995697378622713,7.91154555952071,37.8434511007984,3,B0047,75.3147949415961
3.41385309964961,-0.995556324880907,8.57245288288101,32.7591268843924,3,B0047,75.3147949415961
3.38688377071758,-0.995595660992652,9.1360443559539,27.6364586604816,3,B0047,75.3147949415961
3.3370615783324,-0.995911502152065,7.99139532853118,22.6191348058973,3,B0047,75.3147949415961
3.26615327905634,-0.995902843860647,8.39177682614269,17.6054848623868,3,B0047,75.3147949415961
3.19410647006664,-0.995623629613075,9.30408497304368,12.4726934192429,3,B0047,75.3147949415961
3.08589240181946,-0.99593027174481,10.193356119882,7.46536654399238,3,B0047,75.3147949415961
2.87800883664621,-0.995976177951576,11.1664446381687,2.45082531074832,3,B0047,75.3147949415961
3.94945767510528,-0.896060244378361,5.11678803199928,97.8754037535881,4,B0047,74.0878689300134
3.83330300380476,-0.995446830157935,6.47330640833792,92.829269452524,4,B0047,74.0878689300134
3.77809924188612,-0.995724646491806,7.49227599192289,87.7751113835044,4,B0047,74.0878689300134
3.72563484935004,-0.995623369417406,8.04940321322285,82.8449373442875,4,B0047,74.0878689300134
3.67441919918449,-0.995686433842505,6.56532799713357,77.7941932048453,4,B0047,74.0878689300134
3.62593216107272,-0.995387667768116,6.60038034330661,72.7372965878051,4,B0047,74.0878689300134
3.59483319992766,-0.995446474569265,7.13614566498047,67.8097215374783,4,B0047,74.0878689300134
3.56932549369879,-0.995541063084331,7.66403615904795,62.8798492554853,4,B0047,74.0878689300134
3.54579234886839,-0.995255444822085,8.14370837163958,57.8336287240796,4,B0047,74.0878689300134
3.51779198815805,-0.995372987072524,7.24195637145187,52.7843854914338,4,B0047,74.0878689300134
3.48197361427729,-0.995545886033149,7.12502075455319,47.8572841422338,4,B0047,74.0878689300134
3.45934648284608,-0.995281701073264,7.75273576553739,42.7983349599026,4,B0047,74.0878689300134
3.43940618759277,-0.995235977876322,8.37131527329566,37.7444566397657,4,B0047,74.0878689300134
3.41728674120408,-0.995399807834699,8.90748761685537,32.8034666683327,4,B0047,74.0878689300134
3.38138221222652,-0.995881450759825,8.19421459661012,27.6960498376262,4,B0047,74.0878689300134
3.32028951438649,-0.99557287232485,8.05060903569042,22.5691294040135,4,B0047,74.0878689300134
3.2688321247846,-0.995708923549222,8.85414836790649,17.5766765005151,4,B0047,74.0878689300134
3.20413205655177,-0.995688769841062,9.64798068274596,12.5894206663082,4,B0047,74.0878689300134
3.09922461778391,-0.99567083902552,10.4645882902877,7.48023824117493,4,B0047,74.0878689300134
2.8929768775636,-0.995949474709115,10.3813808612759,2.37118079467589,4,B0047,74.0878689300134
3.95024812769976,-0.896352339539652,5.38596327654775,97.8462332065744,5,B0047,73.2665032623489
3.83548820049078,-0.995355047679709,6.66618391964289,92.8609029349736,5,B0047,73.2665032623489
3.78046423712759,-0.995472418239321,7.62856414171458,87.8697836998648,5,B0047,73.2665032623489
3.72440284311348,-0.995356266799819,7.54131077751446,82.8750640475463,5,B0047,73.2665032623489
3.66749326935071,-0.995834774517449,6.48004526335737,77.8795662801678,5,B0047,73.2665032623489
3.62789015207909,-0.995305937069315,6.94121930984699,72.88777315079,5,B0047,73.2665032623489
3.59740465319331,-0.995575329573994,7.454505609803,67.8963698815521,5,B0047,73.2665032623489
3.57078875967407,-0.995154054193339,7.91788934326014,62.9050528191455,5,B0047,73.2665032623489
3.54469237121216,-0.995305201421424,7.69985680298767,57.9156948571702,5,B0047,73.2665032623489
3.50515376619933,-0.995076142370447,6.7791789555859,52.8036031226833,5,B0047,73.2665032623489
3.4787702995771,-0.994904141991173,7.48275638488763,47.6898352980416,5,B0047,73.2665032623489
3.45939216594429,-0.995020982652761,8.12838819060153,42.7017278560092,5,B0047,73.2665032623489
3.43919731233537,-0.9949650307341,8.6627782597897,37.711351349251,5,B0047,73.2665032623489
3.41309136558231,-0.995581126877541,8.48355242432214,32.7061489599683,5,B0047,73.2665032623489
3.36009396580852,-0.995706946826514,7.57832164937195,27.6614273739368,5,B0047,73.2665032623489
3.31515649173127,-0.995501423636276,8.42849346861366,22.6100131061142,5,B0047,73.2665032623489
3.26811387542947,-0.996051235819876,9.24092698191189,17.5509354543908,5,B0047,73.2665032623489
3.2030691674209,-0.995440681254725,9.98321275724291,12.4969152929448,5,B0047,73.2665032623489
3.09683831395139,-0.995130037323109,10.2336993306072,7.45053538215735,5,B0047,73.2665032623489
2.86424108599003,-0.995837468739321,9.63468396839822,2.40364087127758,5,B0047,73.2665032623489
3.94960944378022,-0.896157320227921,5.67737438581752,97.8098511394722,6,B0047,72.3553144186083
3.83506022073224,-0.995691550293233,6.95977614809608,92.742631496555,6,B0047,72.3553144186083
3.78041718899347,-0.995780091144282,7.62000172572647,87.8001873541156,6,B0047,72.3553144186083
3.71197125607302,-0.995404506419257,6.21554518211658,82.8530233374562,6,B0047,72.3553144186083
3.6594590982852,-0.995126757027917,6.60310371835921,77.7847952857402,6,B0047,72.3553144186083
3.62462589976888,-0.995756936500588,7.12987632407658,72.7158942624938,6,B0047,72.3553144186083
3.59576809071873,-0.995326020296664,7.64336442956378,67.7732526201088,6,B0047,72.3553144186083
3.56958850150548,-0.995086564713771,8.07353551597674,62.8369670374216,6,B0047,72.3553144186083
3.53914209631563,-0.995310271612257,7.16808738457866,57.7753039467456,6,B0047,72.3553144186083
3.49899154955214,-0.994912393877145,6.86770545187155,52.7158018669742,6,B0047,72.3553144186083
3.47564214028499,-0.994920623581781,7.5451589110641,47.7791748764963,6,B0047,72.3553144186083
3.45667336654658,-0.995108896709114,8.18074946444631,42.8381590538631,6,B0047,72.3553144186083
3.43622653397368,-0.995159485343067,8.71511043136029,37.7686024846166,6,B0047,72.3553144186083
3.41115987652133,-0.995246328908025,8.83359194474406,32.6837136990968,6,B0047,72.3553144186083
3.35999740127127,-0.995044201263613,7.6115010332994,27.6930134068771,6,B0047,72.3553144186083
3.31024259153369,-0.995442463994626,8.37573631086449,22.6870510392163,6,B0047,72.3553144186083
3.260236474645,-0.995606158950094,9.19595337380424,17.5542362249126,6,B0047,72.3553144186083
3.19333221004171,-0.995539965173256,9.97763679427583,12.4260378217216,6,B0047,72.3553144186083
3.09134522327702,-0.995592422624819,10.7288170767516,7.42879040664153,6,B0047,72.3553144186083
2.88193335652576,-0.995085453690552,9.81460152860664,2.43355958819209,6,B0047,72.3553144186083
3.90665279325001,-0.895526133481947,5.01780977148976,97.8019933520359,7,B0047,72.2035667843015
3.79560512871231,-0.995370265788371,6.36242764913019,92.8413694482908,7,B0047,72.2035667843015
3.7428381387266,-0.995177250116585,7.31526971989338,87.8744955950388,7,B0047,72.2035667843015
3.69567173947866,-0.99544247149235,7.81707843208217,82.7807563489087,7,B0047,72.2035667843015
3.65772295573438,-0.995486287917954,7.65099707030957,77.810283051511,7,B0047,72.2035667843015
3.60997002178857,-0.994976096201659,6.36606770991112,72.8412653702117,7,B0047,72.2035667843015
3.57416563825612,-0.995208206768836,6.97070352816479,67.7527109423926,7,B0047,72.2035667843015
3.5489787690489,-0.995271844100083,7.54579401909238,62.7910388976315,7,B0047,72.2035667843015
3.52655673282849,-0.99479370943934,8.02520459824514,57.8280004842314,7,B0047,72.2035667843015
3.50487966918786,-0.99515097171722,8.39247127496274,52.7396609810905,7,B0047,72.2035667843015
3.47139340596279,-0.995026257770054,7.04837471292048,47.7777035857584,7,B0047,72.2035667843015
3.43798662744612,-0.994710832083065,7.5574900727967,42.8143436561836,7,B0047,72.2035667843015
3.41509139059086,-0.994719261778251,8.22367045883367,37.8507805558997,7,B0047,72.2035667843015
3.39170537274627,-0.995379485188297,8.80880064119942,32.853755274386,7,B0047,72.2035667843015
3.3614026534691,-0.995294229271733,9.31819436556927,27.7008916864404,7,B0047,72.2035667843015
3.31258115683196,-0.995555739769932,8.47253461192003,22.664244978867,7,B0047,72.2035667843015
3.23941472020467,-0.995557770121765,8.7173515121438,17.6400349014657,7,B0047,72.2035667843015
3.16250780533167,-0.995294011437528,9.54238341299614,12.4908612946362,7,B0047,72.2035667843015
3.05308281663999,-0.995358704571302,10.3944358023757,7.46648788817158,7,B0047,72.2035667843015
2.85924606197029,-0.995667555141393,11.3301176067117,2.44471353760671,7,B0047,72.2035667843015
3.93873888973792,-0.891097886642478,5.83189273162262,97.9030506165087,8,B0047,71.4667421807471
3.82526390952535,-0.994518328222542,6.9967675447822,92.8729474303982,8,B0047,71.4667421807471
3.76959987345353,-0.9954293199626,7.88907792875545,87.8400462548081,8,B0047,71.4667421807471
3.70798385409209,-0.995052694782602,6.78637655130254,82.8070791358904,8,B0047,71.4667421807471
3.65551072356038,-0.995243108916715,6.91704580431894,77.7815361487987,8,B0047,71.4667421807471
3.62131878857049,-0.995194518045448,7.33486760775876,72.8827112474776,8,B0047,71.4667421807471
3.59124990659432,-0.994977166482486,7.73952126149172,67.8480731416176,8,B0047,71.4667421807471
3.56393333301547,-0.99505646692479,8.12812894140397,62.8204434373954,8,B0047,71.4667421807471
3.53209634416774,-0.994958661093595,7.19995912259129,57.7896081776581,8,B0047,71.4667421807471
3.49616536419495,-0.995016697262025,7.33921045126229,52.7606177304956,8,B0047,71.4667421807471
3.47367606324576,-0.994457805741138,7.87302642220547,47.866088840754,8,B0047,71.4667421807471
3.4530445846847,-0.99442055145587,8.38918422721899,42.8361890388781,8,B0047,71.4667421807471
3.4313478488804,-0.994407984211708,8.87437663808509,37.8075370846742,8,B0047,71.4667421807471
3.39451283770244,-0.994947787890993,7.77325271268817,32.761292111628,8,B0047,71.4667421807471
3.34683282355093,-0.99527384261172,8.20707406269463,27.6712596629702,8,B0047,71.4667421807471
3.30840914126566,-0.994917873435765,8.92403351993713,22.7053744766437,8,B0047,71.4667421807471
3.2601862103143,-0.995009412137973,9.57791487080244,17.6131123986652,8,B0047,71.4667421807471
3.19297746509879,-0.995404738719421,10.2150771278724,12.5228659710702,8,B0047,71.4667421807471
3.06621459090254,-0.995484831754706,9.31896469536671,7.43713317040486,8,B0047,71.4667421807471
2.85304879069847,-0.995290549165761,10.2290356500679,2.34998151043188,8,B0047,71.4667421807471
3.94663075777347,-0.890898377211759,5.32169283862289,97.880093275827,9,B0047,70.8748765501189
3.82693492650571,-0.995050357322513,6.54476837819136,92.9349841224793,9,B0047,70.8748765501189
3.77008299725338,-0.995072401565236,7.5072875743296,87.8499101210699,9,B0047,70.8748765501189
3.71495799072761,-0.994593576138535,8.10030001574493,82.7668092996092,9,B0047,70.8748765501189
3.66767244137143,-0.995545550246761,6.9771144524573,77.8153752770742,9,B0047,70.8748765501189
3.61884274819768,-0.995409037194181,6.83855226712587,72.8610733695535,9,B0047,70.8748765501189
3.58610407712008,-0.995462203196334,7.31539881044572,67.9047444085796,9,B0047,70.8748765501189
3.5581888131199,-0.994935719716685,7.7901620931863,62.8190753649518,9,B0047,70.8748765501189
3.53284717496127,-0.995069629108809,8.21394313199505,57.7348198675153,9,B0047,70.8748765501189
3.50433034402823,-0.995036355725861,7.33762535849278,52.7811380258027,9,B0047,70.8748765501189
3.46376240115026,-0.994569073960028,7.06831200321345,47.8292639440714,9,B0047,70.8748765501189
3.43989971161004,-0.99460974253273,7.78624721792876,42.8803476406557,9,B0047,70.8748765501189
3.41849758878368,-0.994469046700961,8.40885686110735,37.799214683372,9,B0047,70.8748765501189
3.39366522630232,-0.995162210058063,8.90018836269371,32.691991531135,9,B0047,70.8748765501189
3.36093325106086,-0.995560542006398,8.79568159523743,27.6852458044926,9,B0047,70.8748765501189
3.29687422200089,-0.995433910284922,8.00715738116098,22.6755882964631,9,B0047,70.8748765501189
3.23709409093278,-0.995722556345732,8.88954293544938,17.6586507848369,9,B0047,70.8748765501189
3.16624864681356,-0.995288348107521,9.75192614572035,12.5119979434413,9,B0047,70.8748765501189
3.05753173997805,-0.995272702908356,10.5083184526575,7.37304633722092,9,B0047,70.8748765501189
2.86516964312166,-0.995419387290649,10.8705946877947,2.3679706494406,9,B0047,70.8748765501189
3.89365492554373,-0.890321473677201,4.88431174120839,97.8407176201328,13,B0047,70.213036466118
3.7732726004601,-0.995282084418087,6.06587509106685,92.8017952624284,13,B0047,70.213036466118
3.72191598047187,-0.995123711441389,7.10627673085621,87.7531771017062,13,B0047,70.213036466118
3.68083711946135,-0.995052670974262,7.65690476222144,82.8364150800705,13,B0047,70.213036466118
3.64667924062571,-0.994996137458423,7.97195183189158,77.919145996985,13,B0047,70.213036466118
3.60507195782009,-0.994783027178324,6.61433226475084,72.8697439741346,13,B0047,70.213036466118
3.56547604219685,-0.995355537411939,7.00130922834922,67.822215521518,13,B0047,70.213036466118
3.53992668087296,-0.995123872068524,7.61575798689063,62.7785871151375,13,B0047,70.213036466118
3.51803869949559,-0.994771218943134,8.13487931610011,57.7327721766629,13,B0047,70.213036466118
3.49719621691112,-0.994619983554587,8.4781065254089,52.6872127681652,13,B0047,70.213036466118
3.46277198268636,-0.994268285887198,7.11692593769171,47.7765991816214,13,B0047,70.213036466118
3.43033241561682,-0.994381711825058,7.72395748570652,42.8638747770213,13,B0047,70.213036466118
3.40807648402527,-0.994724822921865,8.39435936851951,37.8161054153537,13,B0047,70.213036466118
3.38465154885212,-0.995065248085443,8.96716619009784,32.7471859578926,13,B0047,70.213036466118
3.35537305155783,-0.995079118574915,9.35054797194191,27.6444124937972,13,B0047,70.213036466118
3.29902501562632,-0.995279907857032,8.42390654995474,22.5337439056576,13,B0047,70.213036466118
3.23788424794259,-0.994957884617412,9.17520942813283,17.5686419590231,13,B0047,70.213036466118
3.16948459677925,-0.994769911325292,9.90405767178161,12.6070159443617,13,B0047,70.213036466118
3.06364532683671,-0.994949924852882,10.6817286765378,7.51011235622557,13,B0047,70.213036466118
2.8703273115574,-0.994673301122738,10.66056081329,2.41453131194593,13,B0047,70.213036466118
3.92938739084959,-0.890653168169382,5.07298078103088,97.8345666625674,14,B0047,70.198018609237
3.81224092261151,-0.995686269661154,6.44636560699466,92.7720533998906,14,B0047,70.198018609237
3.75844809074125,-0.995506864269051,7.40222886466115,87.8441534598648,14,B0047,70.198018609237
3.70797051733005,-0.99531292306218,7.92892559854961,82.9202127542512,14,B0047,70.198018609237
3.66343381865571,-0.995330439531573,7.21711315010503,77.8632939076008,14,B0047,70.198018609237
3.61369374986097,-0.995507571465323,6.78232131762675,72.8026747887007,14,B0047,70.198018609237
3.58027303905816,-0.995334690680982,7.30778398468066,67.7427072948931,14,B0047,70.198018609237
3.55363178718753,-0.994968198112745,7.75828747037898,62.8176121164664,14,B0047,70.198018609237
3.52918083549968,-0.995090839858928,8.16602391151429,57.8951388824642,14,B0047,70.198018609237
3.49986032358397,-0.994712731653652,7.3686966625741,52.8398519401266,14,B0047,70.198018609237
3.4600197022543,-0.99522255167259,7.22600245180441,47.7838425259751,14,B0047,70.198018609237
3.43615038600874,-0.995070869682375,7.91608914629602,42.7281052400249,14,B0047,70.198018609237
3.41519283027903,-0.994390673000418,8.46711806021656,37.8058354798817,14,B0047,70.198018609237
3.39127004497371,-0.994959483702433,8.98230248461373,32.8681489459632,14,B0047,70.198018609237
3.35439246417673,-0.994962622421368,8.41496653794536,27.7562885563976,14,B0047,70.198018609237
3.29076267341151,-0.995336049352924,8.30381193050271,22.6358893656235,14,B0047,70.198018609237
3.23545235508081,-0.995367121494664,9.09064182416736,17.5119446222585,14,B0047,70.198018609237
3.16792429968712,-0.995586908069829,9.83701181585036,12.5220727533017,14,B0047,70.198018609237
3.06446265025587,-0.995092052275864,10.5868491606383,7.53570189025615,14,B0047,70.198018609237
2.86688593928051,-0.995009166052417,10.3189684187633,2.41993412058943,14,B0047,70.198018609237
3.93387207083174,-0.91024032127126,5.70954912596159,97.7823762552127,1,B0048,82.8123056029202
3.80972055058618,-0.996627119222388,6.40172162415772,92.7534958272553,1,B0048,82.8123056029202
3.76470280758536,-0.996853049831012,7.55012045377214,87.7186580244692,1,B0048,82.8123056029202
3.72079657579449,-0.996613221261004,8.17106398090257,82.7942062446631,1,B0048,82.8123056029202
3.67513856701944,-0.996625317491216,7.18840005718151,77.8687096939943,1,B0048,82.8123056029202
3.61865176997385,-0.996807452026286,6.65572623727519,72.8343647072001,1,B0048,82.8123056029202
3.58785665810609,-0.996562279293197,7.4341005735004,67.7974443567612,1,B0048,82.8123056029202
3.5624934473152,-0.99662817992031,7.9680515468087,62.7601896830637,1,B0048,82.8123056029202
3.5358655526786,-0.996670637583898,7.64374254092134,57.7240047743974,1,B0048,82.8123056029202
3.48990450432534,-0.996887281676175,6.47156855954266,52.6838647453708,1,B0048,82.8123056029202
3.4675982220387,-0.996554282456831,7.57577573206652,47.7522854360253,1,B0048,82.8123056029202
3.45198401036484,-0.99712676575259,8.27428215448029,42.8157099160786,1,B0048,82.8123056029202
3.43282666965313,-0.997033127697138,8.65698769198996,37.7662898495525,1,B0048,82.8123056029202
3.38750193617852,-0.99655443492942,7.06363340724516,32.7217125956941,1,B0048,82.8123056029202
3.34786974128583,-0.995959388932781,8.06895701284663,27.6759145642935,1,B0048,82.8123056029202
3.31636445360757,-0.996718938217284,8.85270105632395,22.5898181788846,1,B0048,82.8123056029202
3.2730725107849,-0.996948086250023,9.45152719841659,17.606585996864,1,B0048,82.8123056029202
3.18330303673794,-0.996891253914445,8.01660078129979,12.6218919736047,1,B0048,82.8123056029202
3.05263685879291,-0.996414658822823,9.0556534248218,7.52267365600244,1,B0048,82.8123056029202
2.85868094720082,-0.996290280290538,10.2349234665954,2.43453986728554,1,B0048,82.8123056029202
3.90684628520509,-0.902227948937614,6.31455216450589,97.7922854630279,2,B0048,75.2976308375322
3.8014737375979,-0.996545523036412,7.42014307204227,92.8339483286908,2,B0048,75.2976308375322
3.73954994893619,-0.996773972646211,6.73865450856071,87.869702744755,2,B0048,75.2976308375322
3.67988609224012,-0.996547592592403,6.96240807455415,82.7941116330154,2,B0048,75.2976308375322
3.64301003559156,-0.997095803722203,7.39885644618767,77.7189542049972,2,B0048,75.2976308375322
3.6126181366383,-0.996214900476821,7.7363173050157,72.7636882795273,2,B0048,75.2976308375322
3.58379696601482,-0.997100647431081,7.58812399519153,67.806475694995,2,B0048,75.2976308375322
3.54274442832024,-0.996737057751367,6.65425349831284,62.7271727011168,2,B0048,75.2976308375322
3.51750711627921,-0.997211897934712,7.42597619433216,57.774671478279,2,B0048,75.2976308375322
3.49876012064707,-0.996828989291333,7.93541248254841,52.8118473485897,2,B0048,75.2976308375322
3.48006378195016,-0.996588235178575,8.38607682734066,47.7334227101971,2,B0048,75.2976308375322
3.44976676166999,-0.996740108198104,7.15250478770881,42.7782005446784,2,B0048,75.2976308375322
3.4161072286565,-0.996318661052575,7.72574083003678,37.8241088609057,2,B0048,75.2976308375322
3.39204656593193,-0.995994130858943,8.34395895861126,32.7477971081081,2,B0048,75.2976308375322
3.36378501264579,-0.996824917445787,8.86403854800834,27.651294211766,2,B0048,75.2976308375322
3.32306402257028,-0.996951085712276,8.38149330482536,22.6305352203777,2,B0048,75.2976308375322
3.25091378560591,-0.996756244308711,8.29013394133628,17.6068254142223,2,B0048,75.2976308375322
3.17927085950982,-0.997261887413298,9.12687544317145,12.4709580288444,2,B0048,75.2976308375322
3.07387781699533,-0.996603122988886,9.83436696175372,7.45851280973912,2,B0048,75.2976308375322
2.87515017900728,-0.996782899172392,10.3466761261684,2.44490731493711,2,B0048,75.2976308375322
3.91977706821678,-0.90216197239385,5.52722350775746,97.7796172542808,3,B0048,74.858217257764
3.79345904100296,-0.996283262127968,5.97878041903474,92.7954334194393,3,B0048,74.858217257764
3.7364973724522,-0.997040427349684,7.05369501822087,87.7980738475629,3,B0048,74.858217257764
3.6906855261228,-0.997183832675123,7.57339484046377,82.7999935293221,3,B0048,74.858217257764
3.65357774871694,-0.99692336910068,7.8438393324269,77.8022980934917,3,B0048,74.858217257764
3.61377480005503,-0.996910765153247,6.49579957982763,72.8091231706449,3,B0048,74.858217257764
3.56711517299254,-0.996534842257928,6.43382710420606,67.8210941573141,3,B0048,74.858217257764
3.54193215150902,-0.996971347233962,7.16723876577482,62.8285561385802,3,B0048,74.858217257764
3.52175559878069,-0.996705290883313,7.71307836222165,57.8351176786429,3,B0048,74.858217257764
3.50193585565961,-0.996599863557042,8.1558440532962,52.7262992874536,3,B0048,74.858217257764
3.4731276915889,-0.997445809818033,6.74503326457567,47.7301843452821,3,B0048,74.858217257764
3.4326206184913,-0.997015325178277,6.95006883902956,42.734790505593,3,B0048,74.858217257764
3.4109979822329,-0.996407691782405,7.74723422808725,37.7434159044505,3,B0048,74.858217257764
3.38942752807195,-0.997024451510531,8.36656219085362,32.7459528684355,3,B0048,74.858217257764
3.36145243230103,-0.99720885490217,8.87400348523433,27.710886548271,3,B0048,74.858217257764
3.31074533908748,-0.997424619468812,7.55440687695553,22.6564068181531,3,B0048,74.858217257764
3.23369588200067,-0.996740518061713,7.93275519709713,17.6045293073838,3,B0048,74.858217257764
3.16570168980509,-0.996960276857072,8.8874319435793,12.5571800028965,3,B0048,74.858217257764
3.06209269947684,-0.997142735958804,9.68192397012903,7.51314596862105,3,B0048,74.858217257764
2.86175803228131,-0.997049957545562,10.5359256084689,2.46331387913411,3,B0048,74.858217257764
3.91374798665804,-0.897630519672551,5.36152196021365,97.8636019140715,4,B0048,73.8265280454344
3.80064205782843,-0.996984806131018,6.67755095454607,92.9163274343887,4,B0048,73.8265280454344
3.74395045699745,-0.996553425210614,7.55403158483327,87.8368001840477,4,B0048,73.8265280454344
3.69549744575127,-0.997053348215827,7.95181700621868,82.7606513475842,4,B0048,73.8265280454344
3.64569218826232,-0.996857011524835,6.0101808848123,77.8084649931955,4,B0048,73.8265280454344
3.59808610722631,-0.997010829329845,6.42133206205709,72.8520304868005,4,B0048,73.8265280454344
3.57101568530806,-0.997287701191323,7.07747883760577,67.8978861187558,4,B0048,73.8265280454344
3.54784573084113,-0.996857308085594,7.62629609121768,62.8190699256483,4,B0048,73.8265280454344
3.52587090953216,-0.996903443432255,8.06564418531951,57.74637717987,4,B0048,73.8265280454344
3.49784219545586,-0.997109756497988,6.84538011433628,52.7942978931213,4,B0048,73.8265280454344
3.45840078532995,-0.996581204620966,6.82856609699206,47.844294112617,4,B0048,73.8265280454344
3.43764459080569,-0.996760566525686,7.58392395584571,42.8851215678807,4,B0048,73.8265280454344
3.41814385588158,-0.996595246709495,8.19314896202499,37.8054979628054,4,B0048,73.8265280454344
3.39461003244684,-0.996916050631804,8.68097754793394,32.7183569039738,4,B0048,73.8265280454344
3.35746719141675,-0.997382638768255,7.72047712637847,27.7112859590705,4,B0048,73.8265280454344
3.29100212485702,-0.997602407968665,7.5250036631826,22.6832783821646,4,B0048,73.8265280454344
3.24134926740832,-0.997654036539392,8.48257604096591,17.6618363107432,4,B0048,73.8265280454344
3.17830297504512,-0.997045868543325,9.28015491081003,12.523177937062,4,B0048,73.8265280454344
